chromosome,read interval,reads,length of read,result,status
chr1,"(5090992, 5091009)",1,17,['MinDist5:42273'],['F5']
chr1,"(5092259, 5092270)",1,11,['MinDist5:41012'],['F5']
chr1,"(5093412, 5093423)",1,11,['MinDist5:39859'],['F5']
chr1,"(5093886, 5093901)",2,15,['MinDist5:39381'],['F5']
chr1,"(5093949, 5093959)",1,10,['MinDist5:39323'],['F5']
chr1,"(5094870, 5094882)",1,12,['MinDist5:38400'],['F5']
chr1,"(5095488, 5095500)",1,12,['MinDist5:37782'],['F5']
chr1,"(5095497, 5095509)",1,12,['MinDist5:37773'],['F5']
chr1,"(5097771, 5097781)",2,10,['MinDist5:35501'],['F5']
chr1,"(5098775, 5098787)",2,12,['MinDist5:34495'],['F5']
chr1,"(5102948, 5102958)",1,10,['MinDist5:30324'],['F5']
chr1,"(5108148, 5108158)",1,10,['MinDist5:25124'],['F5']
chr1,"(5112081, 5112091)",1,10,['MinDist5:21191'],['F5']
chr1,"(5112174, 5112188)",1,14,['MinDist5:21094'],['F5']
chr1,"(5112762, 5112776)",1,14,['MinDist5:20506'],['F5']
chr1,"(5113404, 5113416)",1,12,['MinDist5:19866'],['F5']
chr1,"(5114059, 5114073)",1,14,['MinDist5:19209'],['F5']
chr1,"(5115746, 5115756)",2,10,['MinDist5:17526'],['F5']
chr1,"(5116551, 5116564)",1,13,['MinDist5:16718'],['F5']
chr1,"(5121357, 5121371)",1,14,['MinDist5:11911'],['F5']
chr1,"(5122257, 5122268)",1,11,['MinDist5:11014'],['F5']
chr1,"(5124754, 5124768)",1,14,['MinDist5:8514'],['F5']
chr1,"(5129613, 5129624)",1,11,['MinDist5:3658'],['F5']
chr1,"(5132987, 5132998)",3,11,['MinDist5:284'],['F5']
chr1,"(5133528, 5133539)",1,11,['Gm17101-201'],['A']
chr1,"(5134382, 5134395)",1,13,['Gm17101-201'],['A']
chr1,"(5136000, 5136015)",1,15,['MinDist3:1130'],['F3']
chr1,"(5136100, 5136113)",1,13,['MinDist3:1230'],['F3']
chr1,"(5136721, 5136734)",1,13,['MinDist3:1851'],['F3']
chr1,"(5140682, 5140692)",1,10,"[['Atp6v1h-205', 1, 2.0]]",['U']
chr1,"(5141966, 5141978)",3,12,"[['Atp6v1h-205', 1, 2.0]]",['U']
chr1,"(5143367, 5143381)",1,14,"[['Atp6v1h-205', 1, 2.0]]",['U']
chr1,"(5154677, 5154687)",1,10,"[['Atp6v1h-205', 2, 3.0]]",['A']
chr1,"(5154813, 5154824)",1,11,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5154905, 5154933)",1,28,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5154939, 5154956)",1,17,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5155076, 5155103)",1,27,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5155808, 5155820)",1,12,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5156940, 5156968)",1,28,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5157392, 5157403)",1,11,"[['Atp6v1h-205', 2, 3.0]]",['U']
chr1,"(5160248, 5160263)",1,15,"[['Atp6v1h-205', 3, 4.0]]",['U']
chr1,"(5161575, 5161603)",1,28,"[['Atp6v1h-205', 3, 4.0]]",['U']
chr1,"(5163612, 5163635)",2,23,"[['Atp6v1h-205', 4, 5.0]]",['A']
chr1,"(5163648, 5163670)",1,22,"[['Atp6v1h-205', 4, 5.0]]",['A']
chr1,"(5163689, 5163711)",1,22,"[['Atp6v1h-205', 4, 5.0]]",['U']
chr1,"(5164041, 5164052)",1,11,"[['Atp6v1h-205', 4, 5.0]]",['U']
chr1,"(5164380, 5164391)",1,11,"[['Atp6v1h-205', 4, 5.0]]",['U']
chr1,"(5165087, 5165115)",1,28,"[['Atp6v1h-205', 4, 5.0]]",['U']
chr1,"(5165664, 5165675)",1,11,"[['Atp6v1h-205', 4, 5.0]]",['U']
chr1,"(5166164, 5166175)",1,11,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5166843, 5166858)",2,15,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5166860, 5166872)",2,12,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5167024, 5167038)",1,14,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5167985, 5167999)",1,14,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5168070, 5168081)",1,11,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5168084, 5168096)",2,12,"[['Atp6v1h-205', 5, 6.0]]",['U']
chr1,"(5168557, 5168579)",1,22,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5168564, 5168579)",4,15,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5168789, 5168801)",1,12,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5169333, 5169361)",1,28,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5170288, 5170302)",1,14,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5170344, 5170354)",3,10,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5171059, 5171075)",1,16,"[['Atp6v1h-205', 6, 7.0]]",['U']
chr1,"(5172597, 5172609)",1,12,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5173162, 5173171)",1,9,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5174156, 5174166)",1,10,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5174623, 5174639)",2,16,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5175154, 5175165)",1,11,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5176315, 5176325)",1,10,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5176362, 5176373)",1,11,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5178160, 5178188)",2,28,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5178171, 5178186)",2,15,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5178744, 5178772)",1,28,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5185916, 5185939)",1,23,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5186666, 5186690)",1,24,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5186932, 5186943)",1,11,"[['Atp6v1h-205', 7, 8.0]]",['U']
chr1,"(5187628, 5187644)",1,16,"[['Atp6v1h-205', 8, 9.0]]",['A']
chr1,"(5187673, 5187700)",1,27,"[['Atp6v1h-205', 8, 9.0]]",['A']
chr1,"(5187685, 5187710)",1,25,"[['Atp6v1h-205', 8, 9.0]]",['A']
chr1,"(5187970, 5187981)",1,11,"[['Atp6v1h-205', 8, 9.0]]",['U']
chr1,"(5188005, 5188016)",1,11,"[['Atp6v1h-205', 8, 9.0]]",['U']
chr1,"(5191809, 5191821)",1,12,"[['Atp6v1h-205', 8, 9.0]]",['U']
chr1,"(5192709, 5192719)",1,10,"[['Atp6v1h-205', 8, 9.0]]",['U']
chr1,"(5193506, 5193520)",3,14,"[['Atp6v1h-205', 8, 9.0]]",['U']
chr1,"(5193550, 5193563)",1,13,"[['Atp6v1h-205', 8, 9.0]]",['U']
chr1,"(5194603, 5194631)",2,28,"[['Atp6v1h-205', 9, 10.0]]",['A']
chr1,"(5195597, 5195608)",1,11,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5195971, 5195989)",1,18,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5196018, 5196036)",1,18,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5198806, 5198818)",1,12,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5199412, 5199423)",1,11,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5199533, 5199545)",1,12,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5201166, 5201176)",1,10,"[['Atp6v1h-205', 9, 10.0]]",['U']
chr1,"(5203346, 5203374)",1,28,"[['Atp6v1h-205', 10, 11.0]]",['A']
chr1,"(5203389, 5203414)",1,25,"[['Atp6v1h-205', 10, 11.0]]",['A']
chr1,"(5205190, 5205201)",2,11,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5206043, 5206071)",1,28,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5206044, 5206065)",4,21,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5206044, 5206070)",1,26,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5206077, 5206104)",1,27,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5206464, 5206474)",1,10,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5206523, 5206538)",1,15,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5208276, 5208288)",1,12,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5210880, 5210891)",1,11,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5211537, 5211547)",1,10,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5211765, 5211789)",1,24,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5212267, 5212279)",3,12,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5212608, 5212623)",1,15,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5213258, 5213274)",1,16,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5213395, 5213407)",1,12,"[['Atp6v1h-205', 10, 11.0]]",['U']
chr1,"(5215532, 5215543)",1,11,"[['Atp6v1h-205', 11, 12.0]]",['U']
chr1,"(5215746, 5215760)",1,14,"[['Atp6v1h-205', 11, 12.0]]",['U']
chr1,"(5218613, 5218624)",1,11,"[['Atp6v1h-205', 11, 12.0]]",['U']
chr1,"(5220182, 5220210)",1,28,"[['Atp6v1h-205', 12, 13.0]]",['A']
chr1,"(5220261, 5232330)",1,12069,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5220261, 5220289)",1,28,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5220296, 5220310)",1,14,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5221395, 5221409)",1,14,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5221435, 5221449)",3,14,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5225865, 5225875)",2,10,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228237, 5228253)",1,16,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228496, 5228516)",2,20,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228499, 5228516)",1,17,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228502, 5228516)",4,14,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228780, 5228792)",1,12,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228947, 5228959)",1,12,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5228948, 5228962)",2,14,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5229959, 5229971)",1,12,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5231582, 5231610)",1,28,"[['Atp6v1h-205', 12, 13.0]]",['U']
chr1,"(5232398, 5232426)",1,28,['MinDist3:97528'],['F3']
chr1,"(5232458, 5232486)",1,28,['MinDist3:97588'],['F3']
chr1,"(5233242, 5233256)",1,14,['MinDist3:490'],['F3']
chr1,"(5233385, 5233396)",1,11,['MinDist3:633'],['F3']
chr1,"(5236719, 5236730)",1,11,['MinDist3:3967'],['F3']
chr1,"(5237034, 5237046)",1,12,['MinDist3:4282'],['F3']
chr1,"(5239861, 5239875)",1,14,['MinDist3:7109'],['F3']
chr1,"(5241551, 5241563)",1,12,['MinDist3:8799'],['F3']
chr1,"(5242691, 5242701)",1,10,['MinDist3:9939'],['F3']
chr1,"(5244750, 5244778)",1,28,['MinDist3:11998'],['F3']
chr1,"(5245379, 5245396)",1,17,['MinDist3:12627'],['F3']
chr1,"(5247603, 5247614)",1,11,['MinDist3:14851'],['F3']
chr1,"(5251141, 5251157)",1,16,['MinDist3:18389'],['F3']
chr1,"(5251821, 5251831)",1,10,['MinDist3:19069'],['F3']
chr1,"(5252170, 5252181)",1,11,['MinDist3:19418'],['F3']
chr1,"(5252628, 5252642)",2,14,['MinDist3:19876'],['F3']
chr1,"(5252831, 5252842)",1,11,['MinDist3:20079'],['F3']
chr1,"(5255584, 5255597)",1,13,['MinDist3:22832'],['F3']
chr1,"(5258563, 5258575)",1,12,['MinDist3:25811'],['F3']
chr1,"(5261362, 5261376)",1,14,['MinDist3:28610'],['F3']
chr1,"(5275326, 5275343)",1,17,['MinDist3:42574'],['F3']
chr1,"(5278836, 5278848)",1,12,['MinDist3:46084'],['F3']
chr1,"(5281039, 5281050)",1,11,['MinDist3:48287'],['F3']
chr1,"(5281446, 5281456)",1,10,['MinDist3:48694'],['F3']
chr1,"(5281773, 5281786)",1,13,['MinDist3:49021'],['F3']
chr1,"(5286186, 5286201)",1,15,['MinDist3:53434'],['F3']
chr1,"(5286481, 5286493)",5,12,['MinDist3:53729'],['F3']
chr1,"(5287281, 5287292)",1,11,['MinDist3:54529'],['F3']
chr1,"(5291258, 5291268)",1,10,['MinDist3:58506'],['F3']
chr1,"(5294394, 5294404)",1,10,['MinDist3:61642'],['F3']
chr1,"(5295262, 5295275)",1,13,['MinDist3:62510'],['F3']
chr1,"(5295269, 5295283)",1,14,['MinDist3:62517'],['F3']
chr1,"(5297430, 5297442)",1,12,['MinDist3:64678'],['F3']
chr1,"(5297672, 5297683)",1,11,['MinDist3:64920'],['F3']
chr1,"(5297794, 5297806)",1,12,['MinDist3:65042'],['F3']
chr1,"(5297873, 5297884)",2,11,['MinDist3:65121'],['F3']
chr1,"(5299160, 5299171)",1,11,['MinDist3:66408'],['F3']
chr1,"(5299899, 5299912)",2,13,['MinDist3:67147'],['F3']
chr1,"(5302757, 5302769)",1,12,['MinDist3:70005'],['F3']
chr1,"(5305014, 5305025)",1,11,['MinDist3:72262'],['F3']
chr1,"(5306748, 5306758)",1,10,['MinDist5:71203'],['F5']
chr1,"(5307202, 5307212)",1,10,['MinDist5:70749'],['F5']
chr1,"(5309171, 5309183)",1,12,['MinDist5:68778'],['F5']
chr1,"(5309262, 5309271)",1,9,['MinDist5:68690'],['F5']
chr1,"(5311366, 5311384)",1,18,['MinDist5:66577'],['F5']
chr1,"(5312832, 5312848)",1,16,['MinDist5:65113'],['F5']
chr1,"(5315145, 5315158)",1,13,['MinDist5:62803'],['F5']
chr1,"(5315992, 5316003)",1,11,['MinDist5:61958'],['F5']
chr1,"(5316069, 5316080)",1,11,['MinDist5:61881'],['F5']
chr1,"(5317103, 5317117)",1,14,['MinDist5:60844'],['F5']
chr1,"(5319192, 5319204)",1,12,['MinDist5:58757'],['F5']
chr1,"(5320123, 5320135)",1,12,['MinDist5:57826'],['F5']
chr1,"(5320690, 5320707)",1,17,['MinDist5:57254'],['F5']
chr1,"(5322808, 5322818)",1,10,['MinDist5:55143'],['F5']
chr1,"(5325875, 5325903)",1,28,['MinDist5:52058'],['F5']
chr1,"(5326671, 5326688)",1,17,['MinDist5:51273'],['F5']
chr1,"(5328552, 5328563)",1,11,['MinDist5:49398'],['F5']
chr1,"(5330597, 5330613)",1,16,['MinDist5:47348'],['F5']
chr1,"(5332364, 5332376)",1,12,['MinDist5:45585'],['F5']
chr1,"(5333155, 5333165)",1,10,['MinDist5:44796'],['F5']
chr1,"(5334353, 5334363)",1,10,['MinDist5:43598'],['F5']
chr1,"(5343635, 5343646)",1,11,['MinDist5:34315'],['F5']
chr1,"(5343804, 5343814)",1,10,['MinDist5:34147'],['F5']
chr1,"(5344821, 5344833)",2,12,['MinDist5:33128'],['F5']
chr1,"(5345121, 5345136)",1,15,['MinDist5:32825'],['F5']
chr1,"(5345864, 5345875)",2,11,['MinDist5:32086'],['F5']
chr1,"(5348056, 5348068)",1,12,['MinDist5:29893'],['F5']
chr1,"(5350654, 5350668)",1,14,['MinDist5:27293'],['F5']
chr1,"(5350836, 5350857)",1,21,['MinDist5:27104'],['F5']
chr1,"(5352877, 5352888)",1,11,['MinDist5:25073'],['F5']
chr1,"(5355694, 5355704)",1,10,['MinDist5:22257'],['F5']
chr1,"(5358777, 5358788)",1,11,['MinDist5:19173'],['F5']
chr1,"(5359238, 5359249)",1,11,['MinDist5:18712'],['F5']
chr1,"(5363144, 5363156)",1,12,['MinDist5:14805'],['F5']
chr1,"(5367307, 5367318)",1,11,['MinDist5:10643'],['F5']
chr1,"(5367961, 5367976)",1,15,['MinDist5:9985'],['F5']
chr1,"(5368489, 5368500)",1,11,['MinDist5:9461'],['F5']
chr1,"(5368547, 5368559)",1,12,['MinDist5:9402'],['F5']
chr1,"(5373756, 5373767)",3,11,['MinDist5:4194'],['F5']
chr1,"(5373823, 5373835)",1,12,['MinDist5:4126'],['F5']
chr1,"(5376914, 5376924)",1,10,['MinDist5:1037'],['F5']
chr1,"(5376968, 5376981)",2,13,['MinDist5:980'],['F5']
chr1,"(5377194, 5377211)",1,17,['MinDist5:750'],['F5']
chr1,"(5378593, 5378617)",2,24,['Gm37567-201'],['A']
chr1,"(5379487, 5379499)",1,12,['Gm37567-201'],['A']
chr1,"(5389781, 5389793)",2,12,['MinDist3:9541'],['F3']
chr1,"(5391966, 5391981)",4,15,['MinDist3:11726'],['F3']
chr1,"(5401610, 5401620)",1,10,['MinDist3:21370'],['F3']
chr1,"(5402845, 5402856)",3,11,['MinDist3:22605'],['F3']
chr1,"(5404370, 5404381)",1,11,['MinDist3:24130'],['F3']
chr1,"(5407055, 5407069)",2,14,['MinDist3:26815'],['F3']
chr1,"(5408059, 5408071)",1,12,['MinDist3:27819'],['F3']
chr1,"(5410049, 5410063)",1,14,['MinDist3:29809'],['F3']
chr1,"(5411339, 5411350)",1,11,['MinDist3:31099'],['F3']
chr1,"(5411670, 5411681)",1,11,['MinDist3:31430'],['F3']
chr1,"(5413092, 5413105)",1,13,['MinDist3:32852'],['F3']
chr1,"(5413854, 5413866)",3,12,['MinDist3:33614'],['F3']
chr1,"(5414774, 5414786)",2,12,['MinDist3:34534'],['F3']
chr1,"(5415050, 5415061)",1,11,['MinDist3:34810'],['F3']
chr1,"(5417643, 5417656)",1,13,['MinDist3:37403'],['F3']
chr1,"(5422897, 5422911)",1,14,['MinDist3:42657'],['F3']
chr1,"(5430176, 5430188)",1,12,['MinDist5:43581'],['F5']
chr1,"(5432380, 5432393)",1,13,['MinDist5:41376'],['F5']
chr1,"(5434929, 5434941)",1,12,['MinDist5:38828'],['F5']
chr1,"(5436974, 5436985)",2,11,['MinDist5:36784'],['F5']
chr1,"(5437654, 5437666)",2,12,['MinDist5:36103'],['F5']
chr1,"(5438833, 5438845)",4,12,['MinDist5:34924'],['F5']
chr1,"(5442663, 5442676)",1,13,['MinDist5:31093'],['F5']
chr1,"(5442681, 5442695)",1,14,['MinDist5:31074'],['F5']
chr1,"(5443005, 5443018)",1,13,['MinDist5:30751'],['F5']
chr1,"(5443806, 5443817)",1,11,['MinDist5:29952'],['F5']
chr1,"(5444106, 5444116)",1,10,['MinDist5:29653'],['F5']
chr1,"(5444191, 5444204)",1,13,['MinDist5:29565'],['F5']
chr1,"(5444653, 5444664)",1,11,['MinDist5:29105'],['F5']
chr1,"(5445078, 5445089)",1,11,['MinDist5:28680'],['F5']
chr1,"(5448346, 5448361)",1,15,['MinDist5:25408'],['F5']
chr1,"(5454948, 5454963)",2,15,['MinDist5:18806'],['F5']
chr1,"(5458082, 5458097)",1,15,['MinDist5:15672'],['F5']
chr1,"(5460559, 5460573)",2,14,['MinDist5:13196'],['F5']
chr1,"(5463957, 5463967)",1,10,['MinDist5:9802'],['F5']
chr1,"(5464437, 5464456)",1,19,['MinDist5:9313'],['F5']
chr1,"(5466688, 5466702)",1,14,['MinDist5:7067'],['F5']
chr1,"(5466753, 5466764)",1,11,['MinDist5:7005'],['F5']
chr1,"(5467552, 5467566)",1,14,['MinDist5:6203'],['F5']
chr1,"(5468642, 5468657)",1,15,['MinDist5:5112'],['F5']
chr1,"(5471026, 5471040)",1,14,['MinDist5:2729'],['F5']
chr1,"(5471366, 5471376)",2,10,['MinDist5:2393'],['F5']
chr1,"(5471707, 5471722)",2,15,['MinDist5:2047'],['F5']
chr1,"(5477898, 5477913)",1,15,['MinDist3:2097'],['F3']
chr1,"(5478157, 5478168)",1,11,['MinDist3:2356'],['F3']
chr1,"(5480844, 5480862)",1,18,['MinDist3:5043'],['F3']
chr1,"(5482551, 5482564)",1,13,['MinDist3:6750'],['F3']
chr1,"(5482770, 5482782)",4,12,['MinDist3:6969'],['F3']
chr1,"(5483033, 5483046)",2,13,['MinDist3:7232'],['F3']
chr1,"(5483249, 5483259)",1,10,['MinDist3:7448'],['F3']
chr1,"(5483982, 5483994)",1,12,['MinDist3:8181'],['F3']
chr1,"(5484332, 5484346)",1,14,['MinDist3:8531'],['F3']
chr1,"(5484606, 5484623)",1,17,['MinDist3:8805'],['F3']
chr1,"(5484683, 5484704)",1,21,['MinDist3:8882'],['F3']
chr1,"(5485657, 5485673)",1,16,['MinDist3:9856'],['F3']
chr1,"(5486901, 5486913)",7,12,['MinDist3:11100'],['F3']
chr1,"(5487083, 5487096)",2,13,['MinDist3:11282'],['F3']
chr1,"(5487594, 5487605)",1,11,['MinDist3:11793'],['F3']
chr1,"(5488792, 5488804)",1,12,['MinDist3:12991'],['F3']
chr1,"(5489140, 5489158)",1,18,['MinDist3:13339'],['F3']
chr1,"(5493774, 5493787)",1,13,['MinDist3:17973'],['F3']
chr1,"(5495215, 5495225)",1,10,['MinDist3:19414'],['F3']
chr1,"(5503895, 5503923)",1,28,['MinDist3:28094'],['F3']
chr1,"(5508538, 5508554)",2,16,['MinDist3:32737'],['F3']
chr1,"(5510113, 5510124)",1,11,['MinDist3:34312'],['F3']
chr1,"(5510405, 5510418)",1,13,['MinDist3:34604'],['F3']
chr1,"(5514809, 5514824)",1,15,['MinDist3:39008'],['F3']
chr1,"(5526900, 5526916)",1,16,['MinDist3:51099'],['F3']
chr1,"(5528553, 5528566)",1,13,['MinDist3:52752'],['F3']
chr1,"(5536919, 5536933)",1,14,['MinDist3:61118'],['F3']
chr1,"(5546220, 5546231)",3,11,['MinDist3:70419'],['F3']
chr1,"(5570066, 5570086)",2,20,['MinDist5:88629'],['F5']
chr1,"(5570069, 5570086)",1,17,['MinDist5:88629'],['F5']
chr1,"(5570070, 5570086)",1,16,['MinDist5:88629'],['F5']
chr1,"(5570076, 5570089)",1,13,['MinDist5:88626'],['F5']
chr1,"(5590943, 5590955)",1,12,['MinDist5:67760'],['F5']
chr1,"(5593822, 5593838)",2,16,['MinDist5:64877'],['F5']
chr1,"(5595358, 5595376)",1,18,['MinDist5:63339'],['F5']
chr1,"(5611380, 5611393)",1,13,['MinDist5:47322'],['F5']
chr1,"(5611860, 5611873)",1,13,['MinDist5:46842'],['F5']
chr1,"(5632352, 5632364)",2,12,['MinDist5:26351'],['F5']
chr1,"(5633697, 5633719)",2,22,['MinDist5:24996'],['F5']
chr1,"(5634447, 5634458)",1,11,['MinDist5:24257'],['F5']
chr1,"(5641602, 5641620)",1,18,['MinDist5:17095'],['F5']
chr1,"(5663813, 5663823)",2,10,"[['Oprk1-204', 2, 3.0]]",['U']
chr1,"(5668996, 5669011)",1,15,"[['Oprk1-204', 3, 4.0]]",['A']
chr1,"(5676548, 5676562)",1,14,['MinDist3:194'],['3T']
chr1,"(5679494, 5679505)",1,11,['MinDist3:3140'],['F3']
chr1,"(5685957, 5685970)",2,13,['MinDist3:9603'],['F3']
chr1,"(5702574, 5702587)",1,13,['MinDist3:26220'],['F3']
chr1,"(5713848, 5713862)",1,14,['MinDist3:37494'],['F3']
chr1,"(5730722, 5730734)",1,12,['MinDist3:54368'],['F3']
chr1,"(5733656, 5733669)",3,13,['MinDist3:57302'],['F3']
chr1,"(5736467, 5736482)",1,15,['MinDist3:60113'],['F3']
chr1,"(5741224, 5741235)",1,11,['MinDist3:64870'],['F3']
chr1,"(5750738, 5750750)",2,12,['MinDist3:74384'],['F3']
chr1,"(5757552, 5757567)",3,15,['MinDist3:81198'],['F3']
chr1,"(5765605, 5765616)",1,11,['MinDist3:89251'],['F3']
chr1,"(5768613, 5768626)",2,13,['MinDist3:92259'],['F3']
chr1,"(5770343, 5770359)",1,16,['MinDist3:93989'],['F3']
chr1,"(5792174, 5792197)",4,23,['MinDist3:115820'],['F3']
chr1,"(5792183, 5792197)",1,14,['MinDist3:115829'],['F3']
chr1,"(5794634, 5794646)",1,12,['MinDist3:118280'],['F3']
chr1,"(5795149, 5795160)",3,11,['MinDist3:118795'],['F3']
chr1,"(5818059, 5818073)",1,14,['MinDist3:141705'],['F3']
chr1,"(5821954, 5821968)",3,14,['MinDist3:145600'],['F3']
chr1,"(5836352, 5836364)",1,12,['MinDist3:159998'],['F3']
chr1,"(5839658, 5839671)",1,13,['MinDist3:163304'],['F3']
chr1,"(5844991, 5845011)",1,20,['MinDist3:168637'],['F3']
chr1,"(5854776, 5854787)",1,11,['MinDist3:178422'],['F3']
chr1,"(5856030, 5856043)",1,13,['MinDist3:179676'],['F3']
chr1,"(5859408, 5859421)",1,13,['MinDist3:183054'],['F3']
chr1,"(5859982, 5859997)",1,15,['MinDist3:183628'],['F3']
chr1,"(5864334, 5864345)",1,11,['MinDist3:187980'],['F3']
chr1,"(5870817, 5870831)",1,14,['MinDist3:194463'],['F3']
chr1,"(5874120, 5874138)",1,18,['MinDist3:197766'],['F3']
chr1,"(5874128, 5874143)",1,15,['MinDist3:197774'],['F3']
chr1,"(5884837, 5884850)",1,13,['MinDist3:208483'],['F3']
chr1,"(5886566, 5886579)",2,13,['MinDist3:210212'],['F3']
chr1,"(5899870, 5899883)",1,13,['MinDist3:223516'],['F3']
chr1,"(5904731, 5904747)",2,16,['MinDist3:228377'],['F3']
chr1,"(5913173, 5913188)",1,15,['MinDist3:236819'],['F3']
chr1,"(5917805, 5917824)",1,19,['MinDist3:241451'],['F3']
chr1,"(5917805, 5917820)",2,15,['MinDist3:241451'],['F3']
chr1,"(5919760, 5919773)",1,13,['MinDist3:243406'],['F3']
chr1,"(5922844, 5922860)",2,16,['MinDist3:246490'],['F3']
chr1,"(5930379, 5930392)",1,13,['MinDist3:254025'],['F3']
chr1,"(5935723, 5935736)",3,13,['MinDist3:259369'],['F3']
chr1,"(5943789, 5943803)",1,14,['MinDist3:267435'],['F3']
chr1,"(5947567, 5947579)",1,12,['MinDist3:271213'],['F3']
chr1,"(5963195, 5963217)",1,22,['MinDist3:286841'],['F3']
chr1,"(5963606, 5963618)",1,12,['MinDist3:287252'],['F3']
chr1,"(5970517, 5970527)",1,10,['MinDist3:294163'],['F3']
chr1,"(5972789, 5972800)",1,11,['MinDist3:296435'],['F3']
chr1,"(5974142, 5974155)",1,13,['MinDist3:297788'],['F3']
chr1,"(5987340, 5987355)",2,15,['MinDist5:297513'],['F5']
chr1,"(5987878, 5987896)",1,18,['MinDist5:296972'],['F5']
chr1,"(5998070, 5998083)",1,13,['MinDist5:286785'],['F5']
chr1,"(5998960, 5998970)",1,10,['MinDist5:285898'],['F5']
chr1,"(6000377, 6000388)",1,11,['MinDist5:284480'],['F5']
chr1,"(6000601, 6000613)",1,12,['MinDist5:284255'],['F5']
chr1,"(6002374, 6002385)",1,11,['MinDist5:282483'],['F5']
chr1,"(6005355, 6005368)",4,13,['MinDist5:279500'],['F5']
