chromosome,read interval,reads,length of read,result,status
chr1,"(7136845, 7136856)",4,11,['MinDist5:22287'],['F5']
chr1,"(7136942, 7136954)",4,12,['MinDist5:22189'],['F5']
chr1,"(7136993, 7137003)",3,10,['MinDist5:22140'],['F5']
chr1,"(7137079, 7137091)",4,12,['MinDist5:22052'],['F5']
chr1,"(7137369, 7137390)",2,21,['MinDist5:21753'],['F5']
chr1,"(7137372, 7137390)",3,18,['MinDist5:21753'],['F5']
chr1,"(7137373, 7137390)",3,17,['MinDist5:21753'],['F5']
chr1,"(7137374, 7137390)",12,16,['MinDist5:21753'],['F5']
chr1,"(7137855, 7137865)",1,10,['MinDist5:21278'],['F5']
chr1,"(7138114, 7138125)",1,11,['MinDist5:21018'],['F5']
chr1,"(7138255, 7138266)",2,11,['MinDist5:20877'],['F5']
chr1,"(7138267, 7138278)",1,11,['MinDist5:20865'],['F5']
chr1,"(7138297, 7138312)",1,15,['MinDist5:20831'],['F5']
chr1,"(7138374, 7138392)",2,18,['MinDist5:20751'],['F5']
chr1,"(7139626, 7139646)",2,20,['MinDist5:19497'],['F5']
chr1,"(7139642, 7139653)",1,11,['MinDist5:19490'],['F5']
chr1,"(7140738, 7140751)",1,13,['MinDist5:18392'],['F5']
chr1,"(7142457, 7142470)",1,13,['MinDist5:16673'],['F5']
chr1,"(7142743, 7142753)",1,10,['MinDist5:16390'],['F5']
chr1,"(7143620, 7143630)",1,10,['MinDist5:15513'],['F5']
chr1,"(7143658, 7143669)",2,11,['MinDist5:15474'],['F5']
chr1,"(7143982, 7143993)",4,11,['MinDist5:15150'],['F5']
chr1,"(7144027, 7144043)",1,16,['MinDist5:15100'],['F5']
chr1,"(7144336, 7144348)",1,12,['MinDist5:14795'],['F5']
chr1,"(7144493, 7144505)",1,12,['MinDist5:14638'],['F5']
chr1,"(7144577, 7144588)",1,11,['MinDist5:14555'],['F5']
chr1,"(7144593, 7144607)",1,14,['MinDist5:14536'],['F5']
chr1,"(7145941, 7145954)",2,13,['MinDist5:13189'],['F5']
chr1,"(7146105, 7146119)",1,14,['MinDist5:13024'],['F5']
chr1,"(7146318, 7146329)",1,11,['MinDist5:12814'],['F5']
chr1,"(7146821, 7146834)",2,13,['MinDist5:12309'],['F5']
chr1,"(7146823, 7146834)",1,11,['MinDist5:12309'],['F5']
chr1,"(7146886, 7146914)",1,28,['MinDist5:12229'],['F5']
chr1,"(7147444, 7147457)",1,13,['MinDist5:11686'],['F5']
chr1,"(7147663, 7147677)",1,14,['MinDist5:11466'],['F5']
chr1,"(7147755, 7147768)",1,13,['MinDist5:11375'],['F5']
chr1,"(7148017, 7148028)",1,11,['MinDist5:11115'],['F5']
chr1,"(7148097, 7148109)",1,12,['MinDist5:11034'],['F5']
chr1,"(7149772, 7149785)",1,13,['MinDist5:9358'],['F5']
chr1,"(7153820, 7153831)",1,11,['MinDist5:5312'],['F5']
chr1,"(7156564, 7156575)",1,11,['MinDist5:2568'],['F5']
chr1,"(7157029, 7157039)",1,10,['MinDist5:2104'],['F5']
chr1,"(7157195, 7212875)",1,55680,[],['S']
chr1,"(7157334, 7157347)",1,13,['MinDist5:1796'],['F5']
chr1,"(7157875, 7157891)",1,16,['MinDist5:1252'],['F5']
chr1,"(7158527, 7158537)",1,10,['MinDist5:606'],['F5']
chr1,"(7159416, 7159440)",1,24,"[['Pcmtd1-201', 1, 2.0]]",['A']
chr1,"(7159634, 7159653)",1,19,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7159660, 7159672)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7159892, 7159917)",1,25,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7160180, 7160192)",3,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7160283, 7160294)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7160399, 7160409)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7160399, 7160411)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7160423, 7160435)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7161021, 7161035)",2,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7161883, 7161897)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7161909, 7161922)",1,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7162129, 7162141)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7162212, 7162230)",2,18,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7162332, 7162347)",1,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7162467, 7162478)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7162714, 7162729)",1,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7162782, 7162793)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7163040, 7163051)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7164145, 7164156)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7164399, 7164410)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7164495, 7164509)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7165056, 7165068)",2,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7165482, 7165494)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7165622, 7165635)",1,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7166313, 7166325)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7166459, 7166476)",2,17,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7166631, 7166643)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7167234, 7167246)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7167241, 7167254)",3,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7167943, 7167955)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7168359, 7168387)",2,28,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7169177, 7169190)",1,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7169514, 7169532)",1,18,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170059, 7170070)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170194, 7170205)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170225, 7170235)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170378, 7170390)",2,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170573, 7170585)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170702, 7170713)",2,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7170977, 7170988)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7171107, 7171118)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7171797, 7171807)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7171849, 7171861)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7172752, 7172764)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7172798, 7172808)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173098, 7173108)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173205, 7173216)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173576, 7173586)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173646, 7173659)",1,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173646, 7173661)",3,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173689, 7173702)",2,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173718, 7173738)",1,20,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173729, 7173738)",1,9,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173732, 7173746)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173794, 7173809)",1,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7173849, 7173863)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7174257, 7174271)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7174302, 7174314)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7174450, 7174461)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7175097, 7175115)",1,18,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7175125, 7175137)",2,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7175260, 7175278)",1,18,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7175267, 7175278)",2,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7175338, 7175354)",1,16,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7175806, 7175817)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7176339, 7176353)",2,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7176842, 7176857)",1,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7177198, 7177210)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7177206, 7177218)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7177983, 7177994)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7178684, 7178695)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7178752, 7178763)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7179018, 7179032)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7179643, 7179654)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7180173, 7180184)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7180390, 7180402)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7181041, 7181051)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7181182, 7181193)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7181457, 7181466)",1,9,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7181755, 7181768)",1,13,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7182664, 7182675)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7183079, 7183096)",1,17,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7183288, 7183298)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7183561, 7183572)",8,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7184283, 7184294)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7184332, 7184346)",4,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7184536, 7184564)",1,28,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7184890, 7184901)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7185425, 7185437)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7185506, 7185518)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7186518, 7186530)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7187352, 7187364)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7187426, 7187440)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7187782, 7187794)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188153, 7188168)",1,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188246, 7188268)",1,22,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188280, 7188292)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188305, 7188315)",3,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188507, 7188518)",1,11,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188552, 7188567)",1,15,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188763, 7188777)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188912, 7188926)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7188922, 7188940)",1,18,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7189454, 7189468)",10,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7189830, 7189844)",1,14,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7189859, 7189876)",2,17,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7190109, 7190121)",1,12,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7190308, 7190318)",1,10,"[['Pcmtd1-201', 1, 2.0]]",['U']
chr1,"(7190441, 7190454)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['A']
chr1,"(7190512, 7190540)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['A']
chr1,"(7190530, 7190542)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['A']
chr1,"(7190621, 7190644)",1,23,"[['Pcmtd1-201', 2, 3.0]]",['A']
chr1,"(7190726, 7190751)",1,25,"[['Pcmtd1-201', 2, 3.0]]",['A']
chr1,"(7190797, 7190824)",1,27,"[['Pcmtd1-201', 2, 3.0]]",['A']
chr1,"(7190945, 7190955)",1,10,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7191382, 7191399)",1,17,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7191386, 7191398)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7192227, 7192255)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7192320, 7192331)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7192689, 7192702)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7192755, 7192766)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7192988, 7193000)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7193396, 7193408)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7193654, 7193667)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7193832, 7193843)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7194161, 7194179)",1,18,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7194334, 7194345)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7194376, 7194386)",1,10,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7195572, 7195583)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7195877, 7195895)",1,18,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7196377, 7196389)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7196526, 7196539)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7196639, 7196651)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7196641, 7196651)",1,10,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7196738, 7196749)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197198, 7197213)",1,15,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197210, 7197221)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197283, 7197295)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197319, 7197332)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197410, 7197424)",1,14,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197607, 7197635)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7197766, 7197778)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7198017, 7198031)",2,14,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7198135, 7198163)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7198199, 7198210)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7198254, 7198266)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7198321, 7198333)",2,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7199605, 7199615)",1,10,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7199836, 7199848)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7199852, 7199863)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7200616, 7200630)",1,14,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7200884, 7200896)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7200953, 7200970)",2,17,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7201178, 7201191)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7201338, 7201351)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7201346, 7201357)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7201546, 7201557)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7201614, 7201636)",1,22,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7201935, 7201963)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7202028, 7202054)",2,26,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7202031, 7202041)",1,10,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7202167, 7202179)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7202486, 7202500)",1,14,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7202962, 7202975)",2,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7203091, 7203103)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7203168, 7203196)",2,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7203261, 7203274)",3,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7203367, 7203377)",1,10,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7203756, 7203784)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7204073, 7204084)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7204169, 7204180)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7205273, 7205285)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7205916, 7205927)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7205963, 7205975)",3,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7206135, 7206148)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7206214, 7206227)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7206589, 7206606)",1,17,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7207579, 7207590)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7208110, 7208126)",1,16,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7208111, 7208126)",2,15,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7209037, 7209059)",2,22,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7209606, 7209621)",2,15,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7210202, 7210217)",4,15,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7210300, 7210322)",2,22,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7210309, 7210324)",1,15,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7210671, 7210683)",2,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7211002, 7211014)",2,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7211126, 7211139)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7211790, 7211803)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7211818, 7211830)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7212261, 7212275)",1,14,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7212756, 7212767)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7213753, 7213764)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7214110, 7214123)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7214437, 7214465)",1,28,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7214480, 7214492)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7214604, 7214622)",1,18,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7215520, 7215533)",1,13,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7215544, 7215555)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7216173, 7216185)",1,12,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7216465, 7216479)",1,14,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7217534, 7217545)",1,11,"[['Pcmtd1-201', 2, 3.0]]",['U']
chr1,"(7217867, 7217890)",1,23,"[['Pcmtd1-201', 3, 4.0]]",['A']
chr1,"(7217870, 7217896)",1,26,"[['Pcmtd1-201', 3, 4.0]]",['A']
chr1,"(7217957, 7217970)",2,13,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7218279, 7218304)",1,25,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7218404, 7218431)",1,27,['Gm38372-201'],['A']
chr1,"(7218449, 7218474)",1,25,['Gm38372-201'],['A']
chr1,"(7218597, 7218609)",1,12,['Gm38372-201'],['A']
chr1,"(7218990, 7219002)",3,12,['Gm38372-201'],['A']
chr1,"(7219048, 7219076)",1,28,['Gm38372-201'],['A']
chr1,"(7219088, 7219102)",2,14,['Gm38372-201'],['A']
chr1,"(7219119, 7219130)",1,11,['Gm38372-201'],['A']
chr1,"(7219139, 7219152)",1,13,['Gm38372-201'],['A']
chr1,"(7219537, 7219549)",1,12,['Gm38372-201'],['A']
chr1,"(7220731, 7220746)",3,15,['Gm38372-201'],['A']
chr1,"(7221748, 7221776)",1,28,['Gm38372-201'],['A']
chr1,"(7221877, 7221889)",2,12,['Gm38372-201'],['A']
chr1,"(7222138, 7222155)",1,17,['Gm38372-201'],['A']
chr1,"(7222617, 7222642)",1,25,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7222852, 7222863)",6,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7223016, 7223035)",1,19,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7223629, 7223650)",1,21,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7223956, 7223982)",1,26,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7224088, 7224100)",1,12,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7224757, 7224770)",1,13,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7225247, 7225268)",1,21,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7225256, 7225268)",1,12,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7225314, 7225325)",1,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7225562, 7225573)",1,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7225765, 7225777)",1,12,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7225916, 7225928)",1,12,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7226132, 7226142)",1,10,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7226232, 7226245)",1,13,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7226444, 7226457)",2,13,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7226445, 7226455)",1,10,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7227175, 7227185)",1,10,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7227192, 7227211)",1,19,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7227309, 7227320)",1,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7227479, 7227495)",2,16,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7227989, 7228002)",1,13,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7228017, 7228043)",3,26,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7228926, 7228937)",1,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7229384, 7229396)",1,12,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7229527, 7229538)",1,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7229928, 7229941)",1,13,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7229949, 7229973)",1,24,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7230286, 7230297)",1,11,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7230761, 7230777)",1,16,"[['Pcmtd1-201', 3, 4.0]]",['U']
chr1,"(7231126, 7231137)",2,11,"[['Pcmtd1-201', 4, 5.0]]",['A']
chr1,"(7231188, 7231216)",1,28,"[['Pcmtd1-201', 4, 5.0]]",['A']
chr1,"(7232111, 7232123)",1,12,"[['Pcmtd1-201', 4, 5.0]]",['U']
chr1,"(7232472, 7232485)",1,13,"[['Pcmtd1-201', 4, 5.0]]",['U']
chr1,"(7232525, 7232535)",1,10,"[['Pcmtd1-201', 4, 5.0]]",['U']
chr1,"(7232623, 7232636)",1,13,"[['Pcmtd1-201', 4, 5.0]]",['U']
chr1,"(7233193, 7233205)",2,12,"[['Pcmtd1-201', 4, 5.0]]",['U']
chr1,"(7233412, 7233425)",1,13,"[['Pcmtd1-201', 4, 5.0]]",['U']
chr1,"(7233640, 7233652)",1,12,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7233848, 7233859)",2,11,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7234735, 7234747)",2,12,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7234769, 7234781)",1,12,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7235522, 7235533)",2,11,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7236171, 7236184)",1,13,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7236993, 7237016)",2,23,"[['Pcmtd1-201', 5, 6.0]]",['U']
chr1,"(7237139, 7237165)",1,26,"[['Pcmtd1-201', 5, 6.0]]",['U']
