chromosome,read interval,reads,length of read,result,status
chr1,"(12352499, 12352511)",1,12,['MinDist5:92648'],['F5']
chr1,"(12355901, 12355916)",1,15,['MinDist5:89243'],['F5']
chr1,"(12355901, 12355918)",1,17,['MinDist5:89241'],['F5']
chr1,"(12355901, 12355915)",2,14,['MinDist5:89244'],['F5']
chr1,"(12373297, 12373309)",1,12,['MinDist5:71850'],['F5']
chr1,"(12383839, 12383855)",1,16,['MinDist5:61304'],['F5']
chr1,"(12389895, 12389909)",1,14,['MinDist5:55250'],['F5']
chr1,"(12390790, 12390803)",2,13,['MinDist5:54356'],['F5']
chr1,"(12405186, 12405204)",2,18,['MinDist5:39955'],['F5']
chr1,"(12405191, 12405204)",5,13,['MinDist5:39955'],['F5']
chr1,"(12405394, 12405405)",1,11,['MinDist5:39754'],['F5']
chr1,"(12411973, 12411984)",1,11,['MinDist5:33175'],['F5']
chr1,"(12415736, 12415751)",2,15,['MinDist5:29408'],['F5']
chr1,"(12417674, 12417687)",1,13,['MinDist5:27472'],['F5']
chr1,"(12424892, 12424905)",1,13,['MinDist5:20254'],['F5']
chr1,"(12425174, 12425188)",1,14,['MinDist5:19971'],['F5']
chr1,"(12433618, 12433628)",1,10,['MinDist5:11531'],['F5']
chr1,"(12443061, 12443076)",1,15,['MinDist5:2083'],['F5']
chr1,"(12450652, 12450663)",1,11,['MinDist3:5386'],['F3']
chr1,"(12452827, 12452855)",7,28,['MinDist3:7561'],['F3']
chr1,"(12452844, 12452855)",5,11,['MinDist3:7578'],['F3']
chr1,"(12454871, 12454881)",1,10,['MinDist3:9605'],['F3']
chr1,"(12455166, 12455179)",1,13,['MinDist3:9900'],['F3']
chr1,"(12457747, 12457757)",7,10,['MinDist3:12481'],['F3']
chr1,"(12459573, 12459585)",1,12,['MinDist3:14307'],['F3']
chr1,"(12463562, 12463575)",1,13,['MinDist3:18296'],['F3']
chr1,"(12471279, 12471292)",1,13,['MinDist5:24917'],['F5']
chr1,"(12472223, 12472234)",1,11,['MinDist5:23975'],['F5']
chr1,"(12472617, 12472631)",2,14,['MinDist5:23578'],['F5']
chr1,"(12474643, 12474656)",2,13,['MinDist5:21553'],['F5']
chr1,"(12478576, 12478599)",1,23,['MinDist5:17610'],['F5']
chr1,"(12478983, 12478995)",1,12,['MinDist5:17214'],['F5']
chr1,"(12482142, 12482155)",1,13,['MinDist5:14054'],['F5']
chr1,"(12483008, 12483019)",7,11,['MinDist5:13190'],['F5']
chr1,"(12484419, 12484431)",7,12,['MinDist5:11778'],['F5']
chr1,"(12484537, 12484551)",1,14,['MinDist5:11658'],['F5']
chr1,"(12486926, 12486942)",7,16,['MinDist5:9267'],['F5']
chr1,"(12487375, 12487387)",1,12,['MinDist5:8822'],['F5']
chr1,"(12493522, 12493536)",1,14,['MinDist5:2673'],['F5']
chr1,"(12495407, 12495419)",7,12,['MinDist5:790'],['F5']
chr1,"(12496442, 12496457)",1,15,['MinDist3:112'],['3T']
chr1,"(12502631, 12502645)",1,14,['MinDist3:6301'],['F3']
chr1,"(12505787, 12505798)",1,11,['MinDist3:9457'],['F3']
chr1,"(12507335, 12507348)",1,13,['MinDist3:11005'],['F3']
chr1,"(12510362, 12510376)",1,14,['MinDist3:14032'],['F3']
chr1,"(12517103, 12517115)",7,12,['MinDist3:20773'],['F3']
chr1,"(12523934, 12523946)",7,12,['MinDist3:27604'],['F3']
chr1,"(12530707, 12530718)",1,11,['MinDist3:34377'],['F3']
chr1,"(12541844, 12541859)",1,15,['MinDist3:45514'],['F3']
chr1,"(12551598, 12551606)",1,8,['MinDist3:55268'],['F3']
chr1,"(12551787, 12551801)",1,14,['MinDist3:55457'],['F3']
chr1,"(12552059, 12552069)",7,10,['MinDist3:55729'],['F3']
chr1,"(12552283, 12552298)",1,15,['MinDist3:55953'],['F3']
chr1,"(12553081, 12553089)",1,8,['MinDist3:56751'],['F3']
chr1,"(12563301, 12563311)",7,10,['MinDist3:66971'],['F3']
chr1,"(12565536, 12565548)",1,12,['MinDist3:69206'],['F3']
chr1,"(12573168, 12573181)",1,13,['MinDist5:62619'],['F5']
chr1,"(12574684, 12574698)",1,14,['MinDist5:61102'],['F5']
chr1,"(12577408, 12577418)",1,10,['MinDist5:58382'],['F5']
chr1,"(12582160, 12582175)",1,15,['MinDist5:53625'],['F5']
chr1,"(12601399, 12601411)",1,12,['MinDist5:34389'],['F5']
chr1,"(12606613, 12606625)",1,12,['MinDist5:29175'],['F5']
chr1,"(12619741, 12619768)",1,27,['MinDist5:16032'],['F5']
chr1,"(12622868, 12622891)",1,23,['MinDist5:12909'],['F5']
chr1,"(12629538, 12629550)",1,12,['MinDist5:6250'],['F5']
chr1,"(12634863, 12634876)",1,13,['MinDist5:924'],['F5']
chr1,"(12641208, 12641221)",1,13,['MinDist3:4601'],['F3']
chr1,"(12641632, 12641647)",1,15,['MinDist3:5025'],['F3']
chr1,"(12642424, 12642438)",1,14,['MinDist3:5817'],['F3']
chr1,"(12645901, 12645915)",1,14,['MinDist3:9294'],['F3']
chr1,"(12649587, 12649598)",1,11,['MinDist3:12980'],['F3']
chr1,"(12655730, 12655742)",1,12,['MinDist3:19123'],['F3']
chr1,"(12659617, 12659635)",1,18,['MinDist3:23010'],['F3']
chr1,"(12660172, 12660186)",1,14,['MinDist3:23565'],['F3']
chr1,"(12663240, 12663267)",1,27,['MinDist3:26633'],['F3']
chr1,"(12664991, 12665002)",1,11,['MinDist3:28384'],['F3']
chr1,"(12674324, 12674337)",1,13,['MinDist3:37717'],['F3']
chr1,"(12682116, 12682128)",2,12,['MinDist5:43962'],['F5']
chr1,"(12682625, 12682637)",1,12,['MinDist5:43453'],['F5']
chr1,"(12683924, 12683935)",1,11,['MinDist5:42155'],['F5']
chr1,"(12686833, 12686847)",2,14,['MinDist5:39243'],['F5']
chr1,"(12693727, 12693740)",1,13,['MinDist5:32350'],['F5']
chr1,"(12696287, 12696300)",2,13,['MinDist5:29790'],['F5']
chr1,"(12711595, 12881000)",1,169405,[],['S']
chr1,"(12714903, 12714913)",1,10,['MinDist5:11177'],['F5']
chr1,"(12715222, 12715242)",1,20,['MinDist5:10848'],['F5']
chr1,"(12717050, 12717060)",2,10,['MinDist5:9030'],['F5']
chr1,"(12718147, 12718169)",1,22,['MinDist5:7921'],['F5']
chr1,"(12721537, 12721550)",1,13,['MinDist5:4540'],['F5']
chr1,"(12721680, 12721696)",1,16,['MinDist5:4394'],['F5']
chr1,"(12726958, 12726969)",1,11,['MinDist3:181'],['3T']
chr1,"(12737843, 12737853)",1,10,['Gm17644-201'],['A']
chr1,"(12737963, 12737975)",1,12,['Gm17644-201'],['A']
chr1,"(12740899, 12740911)",2,12,"[['Gm17644-201', 1, 2.0]]",['U']
chr1,"(12748207, 12748221)",1,14,['MinDist3:4893'],['F3']
chr1,"(12749120, 12749130)",2,10,['MinDist3:5806'],['F3']
chr1,"(12749148, 12749159)",1,11,['MinDist3:5834'],['F3']
chr1,"(12752308, 12752319)",1,11,['MinDist3:8994'],['F3']
chr1,"(12753588, 12753598)",1,10,['MinDist5:8902'],['F5']
chr1,"(12756070, 12756086)",1,16,['MinDist5:6414'],['F5']
chr1,"(12758922, 12758935)",1,13,['MinDist5:3565'],['F5']
chr1,"(12762388, 12762399)",1,11,['MinDist5:101'],['F5']
chr1,"(12762921, 12762938)",1,17,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12764807, 12764822)",3,15,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12765960, 12765974)",1,14,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12766902, 12766912)",1,10,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12767254, 12767266)",1,12,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12769458, 12769474)",1,16,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12772075, 12772085)",1,10,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12772114, 12772131)",2,17,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12775322, 12775332)",1,10,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12779760, 12779771)",3,11,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12781403, 12781431)",3,28,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12781500, 12781525)",1,25,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12782568, 12782580)",1,12,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12782816, 12782826)",1,10,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12783664, 12783677)",1,13,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12786049, 12786062)",2,13,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12786227, 12786237)",2,10,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12788308, 12788327)",1,19,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12790368, 12790379)",1,11,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12790867, 12790880)",1,13,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12792912, 12792924)",1,12,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12793488, 12793498)",1,10,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12798099, 12798112)",1,13,"[['Sulf1-202', 1, 2.0]]",['U']
chr1,"(12802044, 12802055)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12804362, 12804373)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12806904, 12806916)",1,12,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12810247, 12810257)",2,10,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12812482, 12812493)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12813554, 12813563)",1,9,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12825341, 12825352)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12826552, 12826563)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12826826, 12826839)",1,13,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12830049, 12830063)",1,14,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12830425, 12830439)",1,14,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12830506, 12830528)",1,22,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12832509, 12832522)",1,13,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12837160, 12837172)",1,12,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12838604, 12838617)",1,13,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12839194, 12839205)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12842688, 12842703)",1,15,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12850560, 12850572)",2,12,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12851080, 12851090)",1,10,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12852545, 12852565)",1,20,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12853545, 12853556)",1,11,"[['Sulf1-202', 2, 3.0]]",['U']
chr1,"(12856311, 12856323)",1,12,"[['Sulf1-202', 3, 4.0]]",['A']
chr1,"(12856835, 12856850)",1,15,"[['Sulf1-202', 4, 5.0]]",['A']
chr1,"(12857718, 12857739)",1,21,"[['Sulf1-202', 4, 5.0]]",['U']
chr1,"(12862536, 12862551)",1,15,"[['Sulf1-202', 4, 5.0]]",['U']
chr1,"(12862678, 12862690)",1,12,"[['Sulf1-202', 4, 5.0]]",['U']
chr1,"(12863675, 12863684)",1,9,"[['Sulf1-202', 4, 5.0]]",['U']
chr1,"(12864225, 12864235)",1,10,"[['Sulf1-202', 4, 5.0]]",['U']
chr1,"(12867055, 12867069)",1,14,"[['Sulf1-202', 5, 6.0]]",['A']
chr1,"(12868058, 12868072)",1,14,"[['Sulf1-202', 5, 6.0]]",['U']
chr1,"(12869909, 12869922)",1,13,"[['Sulf1-202', 5, 6.0]]",['U']
chr1,"(12870598, 12870611)",1,13,"[['Sulf1-202', 5, 6.0]]",['U']
chr1,"(12871767, 12871777)",1,10,"[['Sulf1-202', 5, 6.0]]",['U']
chr1,"(12876508, 12876518)",2,10,"[['Sulf1-202', 6, 7.0]]",['U']
chr1,"(12878676, 12878687)",1,11,"[['Sulf1-202', 7, 8.0]]",['U']
chr1,"(12880168, 12880180)",5,12,"[['Sulf1-202', 7, 8.0]]",['U']
chr1,"(12880571, 12880583)",1,12,"[['Sulf1-202', 7, 8.0]]",['U']
chr1,"(12883395, 12883409)",1,14,"[['Sulf1-202', 7, 8.0]]",['U']
chr1,"(12891714, 12891726)",1,12,"[['Sulf1-202', 11, 12.0]]",['U']
chr1,"(12897364, 12897376)",1,12,"[['Sulf1-202', 12, 13.0]]",['U']
chr1,"(12898561, 12898579)",1,18,"[['Sulf1-202', 12, 13.0]]",['U']
chr1,"(12903957, 12903970)",2,13,"[['Sulf1-202', 12, 13.0]]",['U']
chr1,"(12906305, 12906315)",1,10,"[['Sulf1-202', 12, 13.0]]",['U']
chr1,"(12907098, 12907110)",1,12,"[['Sulf1-202', 13, 14.0]]",['U']
chr1,"(12910095, 12910114)",2,19,"[['Sulf1-202', 15, 16.0]]",['A']
chr1,"(12911267, 12911277)",1,10,"[['Sulf1-202', 16, 17.0]]",['U']
chr1,"(12911353, 12911363)",1,10,"[['Sulf1-202', 16, 17.0]]",['U']
chr1,"(12913844, 12913868)",1,24,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12913900, 12913916)",1,16,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12914482, 12914498)",1,16,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12914482, 12914505)",1,23,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12915063, 12915077)",3,14,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12916081, 12916096)",1,15,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12917809, 12917827)",1,18,"[['Sulf1-202', 18, 19.0]]",['U']
chr1,"(12918365, 12918379)",1,14,"[['Sulf1-202', 19, 20.0]]",['A']
chr1,"(12918655, 12918679)",1,24,"[['Sulf1-202', 20, 21.0]]",['U']
chr1,"(12918826, 12918836)",2,10,"[['Sulf1-202', 20, 21.0]]",['U']
chr1,"(12920452, 12920462)",1,10,"[['Sulf1-202', 20, 21.0]]",['U']
chr1,"(12920808, 12920821)",1,13,"[['Sulf1-202', 20, 21.0]]",['U']
chr1,"(12921352, 12921363)",1,11,"[['Sulf1-202', 21, 22.0]]",['U']
chr1,"(12923326, 12923336)",2,10,"[['Sulf1-202', 21, 22.0]]",['U']
chr1,"(12923763, 12923775)",1,12,"[['Sulf1-202', 21, 22.0]]",['U']
chr1,"(12928243, 12928256)",1,13,"[['Sulf1-202', 21, 22.0]]",['U']
chr1,"(12935335, 12935345)",1,10,['MinDist3:3919'],['F3']
chr1,"(12938798, 12938810)",1,12,['MinDist3:7382'],['F3']
chr1,"(12939709, 12939720)",1,11,['MinDist3:8293'],['F3']
chr1,"(12940055, 12940070)",1,15,['MinDist3:8639'],['F3']
chr1,"(12940223, 12940251)",2,28,['MinDist3:8807'],['F3']
chr1,"(12942596, 12942607)",1,11,['MinDist3:11180'],['F3']
chr1,"(12945648, 12945658)",1,10,['MinDist3:14232'],['F3']
chr1,"(12948137, 12948148)",1,11,['MinDist3:16721'],['F3']
chr1,"(12948660, 12948674)",1,14,['MinDist3:17244'],['F3']
chr1,"(12948881, 12948896)",1,15,['MinDist3:17465'],['F3']
chr1,"(12950461, 12950485)",1,24,['MinDist3:19045'],['F3']
chr1,"(12951020, 12951048)",1,28,['MinDist3:19604'],['F3']
chr1,"(12952364, 12952374)",2,10,['MinDist3:20948'],['F3']
chr1,"(12952859, 12952868)",1,9,['MinDist3:21443'],['F3']
chr1,"(12954331, 12954342)",1,11,['MinDist3:22915'],['F3']
chr1,"(12954527, 12954538)",1,11,['MinDist3:23111'],['F3']
chr1,"(12956233, 12956256)",1,23,['MinDist3:24817'],['F3']
chr1,"(12956272, 12956285)",1,13,['MinDist3:24856'],['F3']
chr1,"(12959812, 12959829)",2,17,['MinDist3:28396'],['F3']
chr1,"(12959967, 12959980)",1,13,['MinDist3:28551'],['F3']
chr1,"(12963894, 12963919)",1,25,['MinDist3:32478'],['F3']
chr1,"(12964783, 12964795)",1,12,['MinDist3:33367'],['F3']
chr1,"(12967775, 12967790)",1,15,['MinDist3:36359'],['F3']
chr1,"(12968502, 12968512)",1,10,['MinDist3:37086'],['F3']
chr1,"(12977651, 12977675)",1,24,['MinDist3:46235'],['F3']
chr1,"(12980420, 12980444)",1,24,['MinDist3:49004'],['F3']
chr1,"(12980786, 12980801)",2,15,['MinDist3:49370'],['F3']
chr1,"(12983124, 12983137)",1,13,['MinDist3:51708'],['F3']
chr1,"(12984003, 12984029)",1,26,['MinDist3:52587'],['F3']
chr1,"(12984223, 12984251)",1,28,['MinDist3:52807'],['F3']
chr1,"(12987968, 12987983)",1,15,['MinDist3:56552'],['F3']
chr1,"(12989379, 12989393)",1,14,['MinDist3:57963'],['F3']
chr1,"(12989732, 12989746)",2,14,['MinDist3:58316'],['F3']
chr1,"(12989732, 12989742)",1,10,['MinDist3:58316'],['F3']
chr1,"(12989765, 12989776)",1,11,['MinDist3:58349'],['F3']
chr1,"(12995006, 12995018)",1,12,['MinDist3:63590'],['F3']
chr1,"(12995381, 12995394)",1,13,['MinDist3:63965'],['F3']
chr1,"(12997063, 12997078)",1,15,['MinDist3:65647'],['F3']
chr1,"(12997328, 12997356)",1,28,['MinDist3:65912'],['F3']
chr1,"(13000598, 13000610)",1,12,['MinDist3:69182'],['F3']
chr1,"(13002250, 13002262)",2,12,['MinDist3:70834'],['F3']
chr1,"(13002473, 13002484)",2,11,['MinDist3:71057'],['F3']
chr1,"(13002526, 13002538)",1,12,['MinDist3:71110'],['F3']
chr1,"(13003883, 13003896)",1,13,['MinDist3:72467'],['F3']
chr1,"(13004514, 13004531)",1,17,['MinDist3:73098'],['F3']
chr1,"(13004517, 13004531)",1,14,['MinDist3:73101'],['F3']
chr1,"(13005111, 13005128)",2,17,['MinDist3:73695'],['F3']
chr1,"(13005603, 13005631)",1,28,['MinDist3:74187'],['F3']
chr1,"(13005743, 13005755)",1,12,['MinDist3:74327'],['F3']
chr1,"(13008596, 13008624)",1,28,['MinDist3:77180'],['F3']
chr1,"(13008830, 13008852)",1,22,['MinDist3:77414'],['F3']
chr1,"(13009401, 13009416)",1,15,['MinDist3:77985'],['F3']
chr1,"(13009541, 13009551)",2,10,['MinDist3:78125'],['F3']
chr1,"(13010138, 13010149)",2,11,['MinDist3:78722'],['F3']
chr1,"(13012150, 13012161)",2,11,['MinDist3:80734'],['F3']
chr1,"(13012770, 13012798)",2,28,['MinDist3:81354'],['F3']
chr1,"(13012875, 13012885)",2,10,['MinDist3:81459'],['F3']
chr1,"(13013797, 13013825)",2,28,['MinDist3:82381'],['F3']
chr1,"(13014005, 13014021)",2,16,['MinDist3:82589'],['F3']
chr1,"(13014290, 13014305)",2,15,['MinDist3:82874'],['F3']
chr1,"(13014423, 13014450)",1,27,['MinDist3:83007'],['F3']
chr1,"(13018150, 13018163)",2,13,['MinDist3:86734'],['F3']
chr1,"(13019285, 13019298)",1,13,['MinDist3:87869'],['F3']
chr1,"(13022533, 13022557)",2,24,['MinDist3:91117'],['F3']
chr1,"(13022595, 13022619)",2,24,['MinDist3:91179'],['F3']
chr1,"(13022719, 13022743)",4,24,['MinDist3:91303'],['F3']
chr1,"(13022781, 13022805)",4,24,['MinDist3:91365'],['F3']
chr1,"(13022926, 13022937)",1,11,['MinDist3:91510'],['F3']
chr1,"(13024177, 13024202)",1,25,['MinDist3:92761'],['F3']
chr1,"(13024417, 13024445)",2,28,['MinDist3:93001'],['F3']
chr1,"(13028557, 13028567)",1,10,['MinDist3:97141'],['F3']
chr1,"(13031287, 13031299)",1,12,['MinDist3:99871'],['F3']
chr1,"(13031970, 13031998)",1,28,['MinDist5:100250'],['F5']
chr1,"(13032346, 13032374)",1,28,['MinDist5:99874'],['F5']
chr1,"(13033725, 13033737)",1,12,['MinDist5:98511'],['F5']
chr1,"(13034245, 13034256)",3,11,['MinDist5:97992'],['F5']
chr1,"(13035741, 13035769)",1,28,['MinDist5:96479'],['F5']
chr1,"(13036107, 13036118)",1,11,['MinDist5:96130'],['F5']
chr1,"(13039055, 13039068)",1,13,['MinDist5:93180'],['F5']
chr1,"(13042069, 13042080)",1,11,['MinDist5:90168'],['F5']
chr1,"(13043578, 13043588)",1,10,['MinDist5:88660'],['F5']
chr1,"(13044557, 13044569)",2,12,['MinDist5:87679'],['F5']
chr1,"(13044723, 13044735)",1,12,['MinDist5:87513'],['F5']
chr1,"(13046223, 13060285)",1,14062,[],['S']
chr1,"(13046223, 13046241)",1,18,['MinDist5:86007'],['F5']
chr1,"(13047822, 13047832)",2,10,['MinDist5:84416'],['F5']
chr1,"(13047834, 13047846)",1,12,['MinDist5:84402'],['F5']
chr1,"(13049147, 13049158)",2,11,['MinDist5:83090'],['F5']
chr1,"(13049419, 13049447)",2,28,['MinDist5:82801'],['F5']
chr1,"(13051063, 13051074)",1,11,['MinDist5:81174'],['F5']
chr1,"(13055130, 13055156)",1,26,['MinDist5:77092'],['F5']
chr1,"(13055193, 13055204)",1,11,['MinDist5:77044'],['F5']
chr1,"(13056513, 13056531)",1,18,['MinDist5:75717'],['F5']
chr1,"(13057171, 13057182)",1,11,['MinDist5:75066'],['F5']
chr1,"(13058434, 13058461)",1,27,['MinDist5:73787'],['F5']
chr1,"(13058667, 13058678)",1,11,['MinDist5:73570'],['F5']
chr1,"(13059038, 13059049)",1,11,['MinDist5:73199'],['F5']
chr1,"(13059827, 13059855)",1,28,['MinDist5:72393'],['F5']
chr1,"(13060227, 13060236)",1,9,['MinDist5:72012'],['F5']
chr1,"(13061334, 13061345)",1,11,['MinDist5:70903'],['F5']
chr1,"(13062265, 13062283)",2,18,['MinDist5:69965'],['F5']
chr1,"(13066343, 13066354)",1,11,['MinDist5:65894'],['F5']
chr1,"(13066805, 13066816)",1,11,['MinDist5:65432'],['F5']
chr1,"(13070804, 13070818)",4,14,['MinDist5:61430'],['F5']
chr1,"(13073187, 13073200)",1,13,['MinDist5:59048'],['F5']
chr1,"(13077197, 13077208)",1,11,['MinDist5:55040'],['F5']
chr1,"(13079469, 13079480)",1,11,['MinDist5:52768'],['F5']
chr1,"(13083039, 13083051)",1,12,['MinDist5:49197'],['F5']
chr1,"(13085841, 13085856)",1,15,['MinDist5:46392'],['F5']
chr1,"(13087323, 13087347)",1,24,['MinDist5:44901'],['F5']
chr1,"(13088065, 13088079)",1,14,['MinDist5:44169'],['F5']
chr1,"(13088654, 13088669)",1,15,['MinDist5:43579'],['F5']
chr1,"(13091841, 13091851)",1,10,['MinDist5:40397'],['F5']
chr1,"(13092243, 13092256)",1,13,['MinDist5:39992'],['F5']
chr1,"(13093819, 13093842)",1,23,['MinDist5:38406'],['F5']
chr1,"(13094935, 13094948)",1,13,['MinDist5:37300'],['F5']
chr1,"(13095576, 13095588)",1,12,['MinDist5:36660'],['F5']
chr1,"(13095844, 13095856)",1,12,['MinDist5:36392'],['F5']
chr1,"(13097510, 13097521)",1,11,['MinDist5:34727'],['F5']
chr1,"(13102766, 13102778)",1,12,['MinDist5:29470'],['F5']
chr1,"(13104219, 13104236)",1,17,['MinDist5:28012'],['F5']
chr1,"(13105828, 13105845)",2,17,['MinDist5:26403'],['F5']
chr1,"(13106236, 13106250)",1,14,['MinDist5:25998'],['F5']
chr1,"(13108824, 13108837)",2,13,['MinDist5:23411'],['F5']
chr1,"(13109642, 13109653)",1,11,['MinDist5:22595'],['F5']
chr1,"(13110368, 13110379)",1,11,['MinDist5:21869'],['F5']
chr1,"(13110550, 13110564)",1,14,['MinDist5:21684'],['F5']
chr1,"(13110870, 13110885)",1,15,['MinDist5:21363'],['F5']
chr1,"(13111883, 13111897)",2,14,['MinDist5:20351'],['F5']
chr1,"(13114082, 13114095)",1,13,['MinDist5:18153'],['F5']
chr1,"(13115696, 13115711)",2,15,['MinDist5:16537'],['F5']
chr1,"(13117372, 13117382)",3,10,['MinDist5:14866'],['F5']
chr1,"(13118455, 13118470)",1,15,['MinDist5:13778'],['F5']
chr1,"(13118711, 13118723)",1,12,['MinDist5:13525'],['F5']
chr1,"(13118837, 13118847)",2,10,['MinDist5:13401'],['F5']
chr1,"(13120204, 13120216)",2,12,['MinDist5:12032'],['F5']
chr1,"(13120762, 13120773)",3,11,['MinDist5:11475'],['F5']
chr1,"(13123098, 13123116)",1,18,['MinDist5:9132'],['F5']
chr1,"(13123473, 13123483)",1,10,['MinDist5:8765'],['F5']
chr1,"(13123557, 13123578)",1,21,['MinDist5:8670'],['F5']
chr1,"(13123900, 13123912)",1,12,['MinDist5:8336'],['F5']
chr1,"(13126286, 13126296)",1,10,['MinDist5:5952'],['F5']
chr1,"(13126367, 13126379)",1,12,['MinDist5:5869'],['F5']
chr1,"(13127610, 13127621)",1,11,['MinDist5:4627'],['F5']
chr1,"(13128856, 13128867)",1,11,['MinDist5:3381'],['F5']
chr1,"(13130227, 13130239)",1,12,['MinDist5:2009'],['F5']
chr1,"(13130408, 13130419)",1,11,['MinDist5:1829'],['F5']
chr1,"(13131334, 13131346)",3,12,['MinDist5:902'],['F5']
chr1,"(13132349, 13132360)",1,11,['Gm5250-201'],['A']
chr1,"(13132576, 13132587)",2,11,['MinDist3:7'],['3T']
chr1,"(13133605, 13133616)",1,11,['MinDist3:1036'],['F3']
chr1,"(13135127, 13135139)",1,12,['MinDist3:2558'],['F3']
chr1,"(13137011, 13137026)",1,15,['MinDist5:2035'],['F5']
chr1,"(13139386, 13139399)",2,13,"[['Gm29283-201', 1, 2.0]]",['U']
chr1,"(13140716, 13140727)",1,11,"[['Gm29283-201', 1, 2.0]]",['U']
chr1,"(13141135, 13141146)",1,11,"[['Gm29283-201', 1, 2.0]]",['U']
chr1,"(13143170, 13143181)",1,11,"[['Gm29283-201', 1, 2.0]]",['U']
chr1,"(13145347, 13145357)",1,10,"[['Gm29283-201', 2, 3.0]]",['U']
chr1,"(13146968, 13146979)",1,11,"[['Gm29283-201', 3, 4.0]]",['U']
chr1,"(13152167, 13152177)",1,10,['MinDist3:3281'],['F3']
chr1,"(13154237, 13154247)",1,10,['MinDist3:5351'],['F3']
chr1,"(13155484, 13155498)",2,14,['MinDist3:6598'],['F3']
chr1,"(13155484, 13155511)",1,27,['MinDist3:6598'],['F3']
chr1,"(13155484, 13155501)",1,17,['MinDist3:6598'],['F3']
chr1,"(13155653, 13155667)",1,14,['MinDist3:6767'],['F3']
chr1,"(13157223, 13157234)",1,11,['MinDist3:8337'],['F3']
chr1,"(13157366, 13157379)",1,13,['MinDist3:8480'],['F3']
chr1,"(13159447, 13159460)",1,13,['MinDist3:10561'],['F3']
chr1,"(13160380, 13160391)",1,11,['MinDist3:11494'],['F3']
chr1,"(13160403, 13160415)",1,12,['MinDist3:11517'],['F3']
chr1,"(13161463, 13161474)",2,11,['MinDist3:12577'],['F3']
chr1,"(13162202, 13162212)",3,10,['MinDist3:13316'],['F3']
chr1,"(13162606, 13162619)",2,13,['MinDist3:13720'],['F3']
chr1,"(13165242, 13165269)",2,27,['MinDist3:16356'],['F3']
chr1,"(13165287, 13165298)",1,11,['MinDist3:16401'],['F3']
chr1,"(13167338, 13167352)",1,14,['MinDist3:18452'],['F3']
chr1,"(13168013, 13168025)",1,12,['MinDist3:19127'],['F3']
