chromosome,read interval,reads,length of read,result,status
chr1,"(9888895, 9888913)",1,18,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9889828, 9889838)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9889873, 9889887)",1,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9890344, 9890356)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9890889, 9890900)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9894695, 9894708)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9894772, 9894792)",1,20,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9894867, 9894876)",1,9,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9895099, 9895110)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9895161, 9895173)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9895386, 9895398)",3,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9895836, 9895849)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9896233, 9896243)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9896233, 9896245)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9896329, 9896346)",2,17,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9896360, 9896372)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9897293, 9897304)",2,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9897825, 9897845)",1,20,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9898089, 9898100)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9898141, 9898152)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9898324, 9898339)",1,15,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9898575, 9898588)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9899007, 9899017)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9899367, 9899377)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9899536, 9899548)",2,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9899819, 9899830)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9900098, 9900109)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9900784, 9900794)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9901352, 9901365)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9901352, 9901371)",1,19,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9903261, 9903272)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9903530, 9903549)",2,19,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9903531, 9903549)",1,18,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9903535, 9903549)",1,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9903825, 9903840)",3,15,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9904106, 9904117)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9904423, 9904447)",1,24,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9904429, 9904447)",1,18,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9905336, 9905349)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9905696, 9905710)",1,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9905891, 9905908)",1,17,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9906074, 9906085)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9906815, 9906829)",2,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9908212, 9908225)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9910018, 9910046)",1,28,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9910499, 9910511)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9911138, 9911148)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9911551, 9911565)",1,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9911617, 9911630)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9912682, 9912710)",1,28,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9913865, 9913879)",1,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9914249, 9914260)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9914576, 9914587)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9914915, 9914926)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9915107, 9915135)",1,28,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9915246, 9915256)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9916190, 9916203)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9917413, 9917425)",2,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9917877, 9917889)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9918179, 9918189)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9918477, 9918488)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9918783, 9918793)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9918963, 9918975)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9919119, 9919129)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9919177, 9919188)",2,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9921745, 9921757)",2,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9922345, 9922356)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9922945, 9922955)",3,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9923438, 9923448)",3,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9923543, 9923553)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9923605, 9923617)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9923622, 9923633)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9925761, 9925774)",1,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9925798, 9925823)",1,25,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9925842, 9925852)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9925874, 9925887)",2,13,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9926277, 9926288)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9926283, 9926295)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9926539, 9926553)",1,14,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9926783, 9926794)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9926845, 9926861)",1,16,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9929134, 9929146)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9929282, 9929299)",1,17,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9929282, 9929298)",1,16,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9929835, 9929845)",1,10,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9930310, 9930322)",4,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9930983, 9930994)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9931193, 9931208)",2,15,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9931201, 9931229)",1,28,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9931823, 9931834)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9932087, 9932099)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9932221, 9932237)",1,16,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9933670, 9933682)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9933913, 9933925)",1,12,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9934377, 9934388)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9935143, 9935154)",1,11,"[['Sgk3-202', 1, 2.0]]",['U']
chr1,"(9936180, 9936207)",1,27,"[['Sgk3-202', 2, 3.0]]",['U']
chr1,"(9937372, 9937385)",2,13,"[['Sgk3-202', 2, 3.0]]",['U']
chr1,"(9937773, 9937784)",1,11,"[['Sgk3-202', 2, 3.0]]",['U']
chr1,"(9937894, 9937906)",1,12,"[['Sgk3-202', 2, 3.0]]",['U']
chr1,"(9938487, 9938500)",1,13,"[['Sgk3-202', 2, 3.0]]",['U']
chr1,"(9939428, 9939439)",1,11,"[['Sgk3-202', 3, 4.0]]",['U']
chr1,"(9940895, 9940906)",1,11,"[['Sgk3-202', 3, 4.0]]",['U']
chr1,"(9941291, 9941304)",1,13,"[['Sgk3-202', 3, 4.0]]",['U']
chr1,"(9942138, 9942152)",1,14,"[['Sgk3-202', 4, 5.0]]",['U']
chr1,"(9943891, 9943903)",1,12,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9944613, 9944641)",1,28,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9944654, 9944682)",2,28,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9944777, 9944805)",2,28,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9945901, 9945913)",2,12,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9946211, 9946222)",1,11,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9946410, 9946420)",1,10,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9946693, 9946704)",1,11,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9946871, 9946883)",1,12,"[['Sgk3-202', 5, 6.0]]",['U']
chr1,"(9947408, 9947420)",1,12,"[['Sgk3-202', 6, 7.0]]",['A']
chr1,"(9947413, 9947433)",1,20,"[['Sgk3-202', 6, 7.0]]",['A']
chr1,"(9947518, 9947528)",1,10,"[['Sgk3-202', 6, 7.0]]",['U']
chr1,"(9947921, 9947936)",1,15,"[['Sgk3-202', 6, 7.0]]",['U']
chr1,"(9949295, 9949305)",1,10,"[['Sgk3-202', 7, 8.0]]",['U']
chr1,"(9949566, 9949577)",2,11,"[['Sgk3-202', 7, 8.0]]",['U']
chr1,"(9949970, 9949986)",2,16,"[['Sgk3-202', 7, 8.0]]",['U']
chr1,"(9950080, 9950092)",1,12,"[['Sgk3-202', 7, 8.0]]",['U']
chr1,"(9950394, 9950409)",1,15,"[['Sgk3-202', 7, 8.0]]",['U']
chr1,"(9952008, 9952035)",1,27,"[['Sgk3-202', 10, 11.0]]",['A']
chr1,"(9952243, 9952254)",1,11,"[['Sgk3-202', 10, 11.0]]",['U']
chr1,"(9952274, 9952286)",1,12,"[['Sgk3-202', 10, 11.0]]",['U']
chr1,"(9953034, 9953043)",1,9,"[['Sgk3-202', 10, 11.0]]",['U']
chr1,"(9953433, 9953444)",1,11,"[['Sgk3-202', 10, 11.0]]",['U']
chr1,"(9953501, 9953512)",1,11,"[['Sgk3-202', 10, 11.0]]",['U']
chr1,"(9954808, 9954820)",1,12,"[['Sgk3-202', 11, 12.0]]",['U']
chr1,"(9955050, 9955078)",4,28,"[['Sgk3-202', 12, 13.0]]",['U']
chr1,"(9955179, 9955207)",2,28,"[['Sgk3-202', 12, 13.0]]",['U']
chr1,"(9955630, 9955641)",1,11,"[['Sgk3-202', 12, 13.0]]",['U']
chr1,"(9956121, 9956140)",1,19,"[['Sgk3-202', 13, 14.0]]",['U']
chr1,"(9956209, 9956220)",1,11,"[['Sgk3-202', 13, 14.0]]",['U']
chr1,"(9957042, 9957054)",1,12,"[['Sgk3-202', 14, 15.0]]",['U']
chr1,"(9958242, 9958255)",1,13,"[['Sgk3-202', 14, 15.0]]",['U']
chr1,"(9958447, 9958458)",1,11,"[['Sgk3-202', 14, 15.0]]",['U']
chr1,"(9958476, 9958486)",1,10,"[['Sgk3-202', 14, 15.0]]",['U']
chr1,"(9959523, 9959536)",1,13,"[['Sgk3-202', 15, 16.0]]",['U']
chr1,"(9960597, 9960607)",1,10,"[['Sgk3-202', 15, 16.0]]",['U']
chr1,"(9961345, 9961356)",1,11,"[['Sgk3-202', 15, 16.0]]",['U']
chr1,"(9961655, 9968952)",2,7297,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9962871, 9962884)",1,13,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9963351, 9963363)",2,12,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9964962, 9964974)",1,12,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9965600, 9965610)",1,10,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9967369, 9967379)",1,10,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9967934, 9967957)",1,23,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9968016, 9968029)",3,13,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9968407, 9968420)",6,13,"[['Sgk3-202', 16, 17.0]]",['U']
chr1,"(9969037, 9969051)",1,14,['MinDist5:9811'],['F5']
chr1,"(9970001, 9970018)",1,17,['MinDist5:8844'],['F5']
chr1,"(9970118, 9970130)",2,12,['MinDist5:8732'],['F5']
chr1,"(9972283, 9972294)",1,11,['MinDist3:1213'],['F3']
chr1,"(9972864, 9972876)",2,12,['MinDist3:1794'],['F3']
chr1,"(9973438, 9973449)",1,11,['MinDist3:2368'],['F3']
chr1,"(9973705, 9973720)",1,15,['MinDist3:2635'],['F3']
chr1,"(9974965, 9974977)",1,12,['MinDist5:3885'],['F5']
chr1,"(9975196, 9975210)",1,14,['MinDist5:3652'],['F5']
chr1,"(9977986, 9978001)",1,15,['MinDist5:861'],['F5']
chr1,"(9979539, 9979550)",1,11,"[['Mcmdc2-201', 1, 2.0]]",['U']
chr1,"(9979959, 9979969)",1,10,"[['Mcmdc2-201', 1, 2.0]]",['U']
chr1,"(9980559, 9980570)",2,11,"[['Mcmdc2-201', 1, 2.0]]",['U']
chr1,"(9980773, 9980784)",1,11,"[['Mcmdc2-201', 1, 2.0]]",['U']
chr1,"(9981766, 9981792)",1,26,"[['Mcmdc2-201', 1, 2.0]]",['U']
chr1,"(9983396, 9983408)",1,12,"[['Mcmdc2-201', 4, 5.0]]",['U']
chr1,"(9984519, 9984532)",1,13,"[['Mcmdc2-201', 4, 5.0]]",['U']
chr1,"(9984557, 9984568)",1,11,"[['Mcmdc2-201', 4, 5.0]]",['U']
chr1,"(9986111, 9986127)",1,16,"[['Mcmdc2-201', 5, 6.0]]",['U']
chr1,"(9986686, 9986698)",2,12,"[['Mcmdc2-201', 6, 7.0]]",['U']
chr1,"(9987352, 9987365)",1,13,"[['Mcmdc2-201', 7, 8.0]]",['U']
chr1,"(9988720, 9988731)",1,11,"[['Mcmdc2-201', 7, 8.0]]",['U']
chr1,"(9989154, 9989164)",2,10,"[['Mcmdc2-201', 7, 8.0]]",['U']
chr1,"(9990504, 9990514)",1,10,"[['Mcmdc2-201', 8, 9.0]]",['U']
chr1,"(9991322, 9991334)",1,12,"[['Mcmdc2-205', 9, 10.0]]",['U']
chr1,"(9991914, 9991926)",1,12,"[['Mcmdc2-205', 9, 10.0]]",['U']
chr1,"(9992803, 9992813)",1,10,"[['Mcmdc2-205', 9, 10.0]]",['U']
chr1,"(9993848, 9993859)",2,11,"[['Mcmdc2-205', 9, 10.0]]",['U']
chr1,"(9994506, 9994516)",1,10,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9994574, 9994588)",1,14,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9994635, 9994648)",1,13,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9994995, 9995007)",1,12,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9995041, 9995053)",1,12,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9996626, 9996641)",1,15,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9997995, 9998018)",1,23,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9998139, 9998150)",2,11,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9998309, 9998321)",1,12,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9998460, 9998475)",1,15,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9998482, 9998493)",1,11,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(9999756, 9999768)",2,12,"[['Mcmdc2-205', 10, 11.0]]",['U']
chr1,"(10000995, 10001007)",2,12,"[['Mcmdc2-205', 11, 12.0]]",['U']
chr1,"(10001123, 10001134)",1,11,"[['Mcmdc2-205', 11, 12.0]]",['A']
chr1,"(10002015, 10002025)",1,10,"[['Mcmdc2-205', 11, 12.0]]",['U']
chr1,"(10003289, 10003300)",1,11,"[['Mcmdc2-205', 12, 13.0]]",['U']
chr1,"(10003445, 10003458)",2,13,"[['Mcmdc2-205', 12, 13.0]]",['U']
chr1,"(10003498, 10003509)",1,11,"[['Mcmdc2-205', 12, 13.0]]",['U']
chr1,"(10003707, 10003719)",1,12,"[['Mcmdc2-205', 12, 13.0]]",['U']
chr1,"(10004939, 10004953)",1,14,"[['Mcmdc2-205', 13, 14.0]]",['U']
chr1,"(10008517, 10008529)",2,12,"[['Mcmdc2-205', 14, 15.0]]",['U']
chr1,"(10008558, 10008569)",2,11,"[['Mcmdc2-205', 14, 15.0]]",['U']
chr1,"(10009618, 10009630)",2,12,"[['Mcmdc2-205', 14, 15.0]]",['U']
chr1,"(10010022, 10010038)",1,16,"[['Mcmdc2-205', 14, 15.0]]",['U']
chr1,"(10010617, 10010641)",1,24,"[['Mcmdc2-204', 15, 16.0]]",['A']
chr1,"(10011562, 10011572)",1,10,['MinDist5:25966'],['F5']
chr1,"(10012209, 10012218)",1,9,['MinDist5:25320'],['F5']
chr1,"(10012439, 10012462)",1,23,['MinDist3:129'],['3T']
chr1,"(10012829, 10012842)",1,13,['MinDist3:519'],['F3']
chr1,"(10013280, 10013291)",1,11,['MinDist3:970'],['F3']
chr1,"(10013744, 10013754)",1,10,['MinDist3:1434'],['F3']
chr1,"(10013747, 10013758)",1,11,['MinDist3:1437'],['F3']
chr1,"(10013916, 10013927)",1,11,['MinDist3:1606'],['F3']
chr1,"(10014035, 10014048)",1,13,['MinDist3:1725'],['F3']
chr1,"(10016134, 10016147)",2,13,['MinDist3:3824'],['F3']
chr1,"(10016219, 10016234)",2,15,['MinDist3:3909'],['F3']
chr1,"(10017019, 10017031)",2,12,['MinDist3:4709'],['F3']
chr1,"(10018097, 10018107)",1,10,['MinDist3:5787'],['F3']
chr1,"(10018862, 10018874)",1,12,['MinDist3:6552'],['F3']
chr1,"(10020895, 10020911)",7,16,['MinDist3:8585'],['F3']
chr1,"(10021715, 10021726)",1,11,['MinDist3:9405'],['F3']
chr1,"(10022711, 10022724)",5,13,['MinDist3:10401'],['F3']
chr1,"(10022866, 10022877)",4,11,['MinDist3:10556'],['F3']
chr1,"(10023150, 10023161)",1,11,['MinDist3:10840'],['F3']
chr1,"(10024806, 10024818)",1,12,['MinDist3:12496'],['F3']
chr1,"(10025956, 10025971)",1,15,['MinDist5:11567'],['F5']
chr1,"(10028446, 10028456)",1,10,['MinDist5:9082'],['F5']
chr1,"(10030232, 10030244)",1,12,['MinDist5:7294'],['F5']
chr1,"(10031105, 10031116)",1,11,['MinDist5:6422'],['F5']
chr1,"(10031675, 10031688)",2,13,['MinDist5:5850'],['F5']
chr1,"(10031725, 10031736)",1,11,['MinDist5:5802'],['F5']
chr1,"(10033414, 10033426)",1,12,['MinDist5:4112'],['F5']
chr1,"(10033427, 10033437)",1,10,['MinDist5:4101'],['F5']
chr1,"(10033821, 10033831)",1,10,['MinDist5:3707'],['F5']
chr1,"(10035928, 10035940)",1,12,['MinDist5:1598'],['F5']
chr1,"(10036273, 10036285)",1,12,['MinDist5:1253'],['F5']
chr1,"(10037279, 10037295)",1,16,['MinDist5:243'],['F5']
chr1,"(10038226, 10038240)",1,14,['E330040D14Rik-201'],['A']
chr1,"(10038333, 10038344)",1,11,['E330040D14Rik-201'],['A']
chr1,"(10040070, 10040082)",1,12,['MinDist3:1158'],['F3']
chr1,"(10040165, 10040177)",1,12,['MinDist3:1253'],['F3']
chr1,"(10040272, 10040284)",1,12,['MinDist3:1360'],['F3']
chr1,"(10040460, 10040471)",1,11,['MinDist3:1548'],['F3']
chr1,"(10040523, 10040534)",2,11,['MinDist3:1611'],['F3']
chr1,"(10040612, 10040622)",1,10,['MinDist3:1700'],['F3']
chr1,"(10040776, 10040789)",1,13,['MinDist3:1864'],['F3']
chr1,"(10040815, 10040826)",1,11,['MinDist3:1903'],['F3']
chr1,"(10041634, 10041646)",2,12,['MinDist3:2722'],['F3']
chr1,"(10041736, 10041749)",1,13,['MinDist3:2824'],['F3']
chr1,"(10042339, 10042355)",1,16,['MinDist3:3427'],['F3']
chr1,"(10043080, 10043091)",1,11,['MinDist3:4168'],['F3']
chr1,"(10044237, 10044248)",1,11,['MinDist3:5325'],['F3']
chr1,"(10047359, 10047372)",1,13,['MinDist5:5239'],['F5']
chr1,"(10047975, 10047988)",1,13,['MinDist5:4623'],['F5']
chr1,"(10048851, 10048865)",1,14,['MinDist5:3746'],['F5']
chr1,"(10049835, 10049846)",1,11,['MinDist5:2765'],['F5']
chr1,"(10050411, 10050423)",1,12,['MinDist5:2188'],['F5']
chr1,"(10050827, 10050841)",1,14,['MinDist5:1770'],['F5']
chr1,"(10052588, 10052599)",2,11,['MinDist5:12'],['5T']
chr1,"(10052861, 10052871)",1,10,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10053629, 10053644)",2,15,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10054510, 10054538)",1,28,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10054533, 10054548)",1,15,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10056997, 10057008)",1,11,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10057236, 10057248)",1,12,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10057811, 10057827)",2,16,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10061037, 10061048)",1,11,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10061413, 10061424)",1,11,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10061655, 10061669)",2,14,"[['Gm15818-201', 1, 2.0]]",['U']
chr1,"(10062422, 10062434)",1,12,['MinDist3:23510'],['F3']
chr1,"(10062728, 10062738)",1,10,['MinDist3:137'],['3T']
chr1,"(10064261, 10064272)",1,11,['MinDist3:1670'],['F3']
chr1,"(10064619, 10064630)",1,11,['MinDist3:2028'],['F3']
chr1,"(10065381, 10065391)",1,10,['MinDist3:2790'],['F3']
chr1,"(10065688, 10065699)",1,11,['MinDist3:3097'],['F3']
chr1,"(10067772, 10067786)",1,14,['MinDist3:5181'],['F3']
chr1,"(10068213, 10068224)",2,11,['MinDist3:5622'],['F3']
chr1,"(10068713, 10068724)",1,11,['MinDist3:6122'],['F3']
chr1,"(10070128, 10070138)",1,10,['MinDist3:7537'],['F3']
chr1,"(10070924, 10070935)",1,11,['MinDist3:8333'],['F3']
chr1,"(10070971, 10070982)",2,11,['MinDist3:8380'],['F3']
chr1,"(10071882, 10071898)",1,16,['MinDist3:9291'],['F3']
chr1,"(10074048, 10074060)",1,12,['MinDist3:11457'],['F3']
chr1,"(10075982, 10075993)",1,11,['MinDist3:13391'],['F3']
chr1,"(10077874, 10077885)",1,11,['MinDist3:15283'],['F3']
chr1,"(10078018, 10078034)",1,16,['MinDist3:15427'],['F3']
chr1,"(10078380, 10078390)",1,10,['MinDist3:15789'],['F3']
chr1,"(10078936, 10078946)",1,10,['MinDist3:16345'],['F3']
chr1,"(10079170, 10079183)",1,13,['MinDist3:16579'],['F3']
chr1,"(10080111, 10080121)",1,10,['MinDist3:17520'],['F3']
chr1,"(10080328, 10080339)",1,11,['MinDist3:17737'],['F3']
chr1,"(10080424, 10080436)",1,12,['MinDist3:17833'],['F3']
chr1,"(10081419, 10081430)",1,11,['MinDist3:18828'],['F3']
chr1,"(10081464, 10081474)",1,10,['MinDist3:18873'],['F3']
chr1,"(10082330, 10082340)",1,10,['MinDist3:19739'],['F3']
chr1,"(10082746, 10082760)",2,14,['MinDist3:20155'],['F3']
chr1,"(10083906, 10083916)",1,10,['MinDist3:21315'],['F3']
chr1,"(10084545, 10084556)",1,11,['MinDist3:21954'],['F3']
chr1,"(10085436, 10085447)",1,11,['MinDist3:22845'],['F3']
chr1,"(10085591, 10085602)",1,11,['MinDist5:22839'],['F5']
chr1,"(10086125, 10086136)",1,11,['MinDist5:22305'],['F5']
chr1,"(10086584, 10086593)",1,9,['MinDist5:21848'],['F5']
chr1,"(10088347, 10088360)",1,13,['MinDist5:20081'],['F5']
chr1,"(10088966, 10088976)",1,10,['MinDist5:19465'],['F5']
chr1,"(10090342, 10090355)",1,13,['MinDist5:18086'],['F5']
chr1,"(10090410, 10090422)",3,12,['MinDist5:18019'],['F5']
chr1,"(10090434, 10090445)",1,11,['MinDist5:17996'],['F5']
chr1,"(10091042, 10091054)",1,12,['MinDist5:17387'],['F5']
chr1,"(10094458, 10094470)",1,12,['MinDist5:13971'],['F5']
chr1,"(10097238, 10097252)",1,14,['MinDist5:11189'],['F5']
chr1,"(10097368, 10097391)",1,23,['MinDist5:11050'],['F5']
chr1,"(10097433, 10097461)",1,28,['MinDist5:10980'],['F5']
chr1,"(10100004, 10100021)",1,17,['MinDist5:8420'],['F5']
chr1,"(10100186, 10100212)",2,26,['MinDist5:8229'],['F5']
chr1,"(10100239, 10100250)",2,11,['MinDist5:8191'],['F5']
chr1,"(10102755, 10102781)",1,26,['MinDist5:5660'],['F5']
chr1,"(10103498, 10103526)",1,28,['MinDist5:4915'],['F5']
chr1,"(10103575, 10103591)",2,16,['MinDist5:4850'],['F5']
chr1,"(10104237, 10104265)",1,28,['MinDist5:4176'],['F5']
chr1,"(10105295, 10105308)",1,13,['MinDist5:3133'],['F5']
chr1,"(10105693, 10105704)",1,11,['MinDist5:2737'],['F5']
chr1,"(10105744, 10105755)",1,11,['MinDist5:2686'],['F5']
chr1,"(10105879, 10105891)",1,12,['MinDist5:2550'],['F5']
chr1,"(10105991, 10106015)",1,24,['MinDist5:2426'],['F5']
chr1,"(10106472, 10106495)",1,23,['MinDist5:1946'],['F5']
chr1,"(10106476, 10106496)",1,20,['MinDist5:1945'],['F5']
chr1,"(10107292, 10107320)",2,28,['MinDist5:1121'],['F5']
chr1,"(10107780, 10107791)",1,11,['MinDist5:650'],['F5']
chr1,"(10107926, 10107954)",1,28,['MinDist5:487'],['F5']
chr1,"(10108243, 10108253)",1,10,['MinDist5:188'],['5T']
chr1,"(10108792, 10108802)",1,10,"[['Cspp1-201', 1, 2.0]]",['U']
chr1,"(10109014, 10109026)",1,12,"[['Cspp1-201', 1, 2.0]]",['U']
chr1,"(10111543, 10111554)",1,11,"[['Cspp1-201', 1, 2.0]]",['U']
chr1,"(10113746, 10113756)",1,10,"[['Cspp1-201', 1, 2.0]]",['U']
